vote,user,user_url,star,level,release_time,content
0,Clay Lee,https://www.douban.com/people/48961526/,40,推荐,2017-10-08,《庆余年》确实不错，也可以说是处处有反转
0,晨辰启,https://www.douban.com/people/147020153/,50,力荐,2017-10-06,"世界上最有力量，也最可怕的就是人心。
范闲真的是我多年小说生涯中最不喜欢的男主，很真实的缺点。
我很想看到小叶子的人生。"
0,你一定撩不动我,https://www.douban.com/people/32835447/,40,推荐,2017-10-05,庆余年很多朋友介绍看，当时我嫌弃文章太长，后来还是没抵挡诱惑，看了二十多天的样子才看完。有血有肉，至情至性，场面宏大，后半部内容太杂。
0,wantacat,https://www.douban.com/people/158529167/,20,较差,2017-10-01,8分咋来的
0,大大大横按,https://www.douban.com/people/156103398/,50,力荐,2017-09-30,网络小说中数一数二的了，巴雷特 核辐射的梗用的很有意思，但是还是犯了长篇小说的病，前中期有点乏味，后期陈萍萍死后节奏又快了点。
0,一颗苹果,https://www.douban.com/people/140228187/,40,推荐,2017-09-30,看完了全部，没有全集就收藏一本吧
0,ok再见,https://www.douban.com/people/94133750/,,,,2017
0,M`mmmm,https://www.douban.com/people/yur./,30,还行,2017-09-28,没看完 太玛丽苏 弃了 好担心老张别拍不好啊。。
0,阿兰未步,https://www.douban.com/people/166216019/,30,还行,2017-09-26,不是很喜欢这类题材的小说
0,mollyyuen,https://www.douban.com/people/147507652/,10,很差,2017-09-23,能看完的我真心佩服，得是多YY的人啊
0,弯弯的月亮酱！,https://www.douban.com/people/50669236/,30,还行,2017-09-21,曾经很喜欢～
0,[已注销],https://www.douban.com/people/166990897/,30,还行,2017-09-20,论深度没间客好，论小情没将夜醇，能读，没深度
0,Sally,https://www.douban.com/people/139365618/,30,还行,2017-09-20,太长！Asimov的机器人四定律挺令人吃惊的。但总的说来是一部种马文。
0,calculator,https://www.douban.com/people/54242346/,40,推荐,2017-09-18,范闲极无耻骨子里又极有一股子书生意气，他并不无敌，也不是最天才的，但是他对自己够狠！陈萍萍范建皇帝长公主朵朵四顾剑王十三郎...每一个人物都性格丰满，很难得了
0,谨言,https://www.douban.com/people/Y_aiyuys/,30,还行,2017-09-12,"结尾巨烂第七卷不能看。
但是我希望庆国的人民都能成为不羁之民。 受到他人虐待时有不屈服之心，受到灾恶侵袭时有不受挫折之心； 若有不正之事时，不恐惧修正之心；不向豺虎献媚。还是值得一看"
0,芦荟,https://www.douban.com/people/perhapsfish/,30,还行,2017-09-11,有点啰嗦啊~
0,宁君,https://www.douban.com/people/67431891/,50,力荐,2017-09-10,很简单，最好的网文写手猫腻最好的作品，深度不如《间客》而笔法远胜，之后的每一本书都带着它的影子。
0,腰马合一,https://www.douban.com/people/52066218/,40,推荐,2017-09-01,没有结局就好了
0,赵垚,https://www.douban.com/people/51945032/,30,还行,2017-08-24,有点墨迹，而且主的成分有些弱。
0,钟笑乂,https://www.douban.com/people/49840485/,20,较差,2017-08-21,所有的网络穿越都让我尴尬，都是那么意淫
0,竹月影,https://www.douban.com/people/165445366/,40,推荐,2017-08-19,猫腻大大总有这种让你在读与弃之间纠结的注水功力。
0,rabbitnana,https://www.douban.com/people/164770038/,50,力荐,2017-08-18,很好看，和很多人都推荐过这本书，权谋的描写，每个人物的塑造都很喜欢，情节很吸引人
0,白云天,https://www.douban.com/people/154711344/,30,还行,2017-08-16,还不错吧
0,愛,https://www.douban.com/people/99858583/,40,推荐,2017-08-13,其他的也都看完了，作者脑洞很大～
0,人间清欢,https://www.douban.com/people/164450280/,50,力荐,2017-08-09,读庆余年，我很幸运没追更，一口气看完，总觉得意犹未尽，猫腻作品最好看的一部，人物刻画细腻，各个角色高智商人群，故事玄幻又科幻，架空历史好作品。
0,jacko吴,https://www.douban.com/people/JackoWu/,40,推荐,2017-08-08,追猫腻后看的，不是第一时间看的。只是不错，所以四星。
0,喻平,https://www.douban.com/people/54663906/,20,较差,2017-08-08,拖了很久总算飞机上无聊看完了第一本。金手指开得太大引起不适。不知道为什么名气这么大。后面真没兴趣看了。
0,无聊人,https://www.douban.com/people/164959996/,50,力荐,2017-08-07,一个悲伤而残忍的故事
0,Aii_same,https://www.douban.com/people/143738589/,40,推荐,2017-08-06,比起主角打架，更爱看主角抄古诗，那叫一个不要脸加装逼。
0,沃野,https://www.douban.com/people/144124403/,10,很差,2017-11-05,读了十几章，浓浓的上帝视角设计感，如果我们的命运也有这么一位帮你设定好模式加持好装备技能的上帝作者就好了。 终究欣赏不了网络小说。 弃。
0,燚23,https://www.douban.com/people/162720144/,50,力荐,2017-08-25,看的电子书，作家的脑子结构太令人佩服了
0,ChestnutMao,https://www.douban.com/people/57916163/,20,较差,2017-08-08,这种文真的是。。。
0,小煎饼,https://www.douban.com/people/135168741/,40,推荐,2017-08-02,老子也有枪
0,明棹,https://www.douban.com/people/82260139/,20,较差,2017-08-01,闲来无事攻略网络小说。网络小说和“著作”评分系统不一。猫腻的问题始终在于强装文笔，故事过于热爱伏笔与反转，其实是网络文学的通病。
0,逍遥未遂,https://www.douban.com/people/xyws/,30,还行,2017-07-26,别打扰我，我在成佛！
0,王升,https://www.douban.com/people/78883692/,,,,文笔不错是我比较能接受的风格，除了有时候为了铺垫渲染比较啰嗦以外基本没有硬伤。其次，对权谋的设计可以说是一大看点，很多地方需要跟着作者的思路一点一点捋，才能想明白这些人为什么要这么做。
0,AG_Niko,https://www.douban.com/people/AG_Niko/,50,力荐,2017-07-22,我不知道那些评论负面的人是不是真的把书全部看完的。。。
0,佐佐木霖,https://www.douban.com/people/Johnny2100/,40,推荐,2017-07-17,猫腻成名作，也是我入坑猫腻的书，时间已经过去了很多年，回忆起来，唯有那古香古色的世界和雨中的陈萍萍仍记忆犹新
0,万古长风,https://www.douban.com/people/138632659/,40,推荐,2017-07-14,好玩
0,heheflypig,https://www.douban.com/people/72939664/,10,很差,2017-07-07,太无聊了。。。。
0,青山,https://www.douban.com/people/flyfrankenstein/,20,较差,2017-07-06,曾经沧海难为水，给《新宋》上柱香
0,基拉·大和,https://www.douban.com/people/137400809/,30,还行,2017-07-06,"一部强行彰显人物性格而在剧情逻辑上经不起推敲的宫廷争斗小说。
不过人物形象塑造得令人难以轻易忘却。"
0,王大人,https://www.douban.com/people/134532445/,50,力荐,2017-07-04,最好看的小说，没有之一，文笔细腻。看了5遍了
0,平目鲽,https://www.douban.com/people/benpaodexiniu/,40,推荐,2017-07-01,圣人无情
0,洪大水,https://www.douban.com/people/1173442/,40,推荐,2017-06-30,小小情怀，从头到尾
0,安字,https://www.douban.com/people/149167927/,30,还行,2017-06-29,看了男频文之后才懂男人们看到玛丽苏是什么样的。。。感受。
0,Relaxman,https://www.douban.com/people/1067479/,30,还行,2017-06-29,前半部分很好，悬念和情绪都铺陈不错，后半部分感觉松了
0,大王邓,https://www.douban.com/people/57722786/,30,还行,2017-06-26,"有时候在想，网文里有这类书，终归也是很不错的吧，只是还是装的有点过分，哈哈哈。书读多了点，路走长了点，再回头看会这本书，不知道怎么说，不过在它出生的时间里，比起那些快餐文强太多，只是更爱香蕉哥，也许过段时间，香蕉哥亦如此，哈哈哈  不过谢谢你们的陪伴"
0,项习习,https://www.douban.com/people/160705200/,30,还行,2017-07-04,就第一部来说，节奏太慢了。目前喜欢的角色就男主俩师父。
0,wc888,https://www.douban.com/people/50362959/,50,力荐,2017-06-24,个人认为猫腻最好的作品
0,易怒压榨,https://www.douban.com/people/154068690/,30,还行,2017-07-14,权谋给力，但是无法容忍里面的爱情，太恶心了
0,梧桐影木,https://www.douban.com/people/162199155/,30,还行,2017-06-23,一般般。
1,jumay,https://www.douban.com/people/2095322/,,,,看了十几章，一开始觉得文笔还不错，读着读着觉得啰嗦，语言风格依然十分随意口语化，但还没看到主要的故事，不知道能不能看下去。
0,雪,https://www.douban.com/people/160477482/,40,推荐,2017-06-21,好看。
0,忆江南,https://www.douban.com/people/125006512/,30,还行,2017-06-21,四大奇书之一，说实话杰克苏的太狠了！看在追完全书的份上，三星吧！烂尾又是烂尾！唉！
0,我就是gjq,https://www.douban.com/people/162185213/,40,推荐,2017-06-19,猫腻的小说是我读过的网络小说里面，文笔最细腻的，天哪！我以前都在读什么书？( Ĭ ^ Ĭ )
0,最最底层的doc,https://www.douban.com/people/59745167/,10,很差,2017-06-18,天下第一权臣宝典？！呵呵，天下第一做作装X宝典~
0,micsal,https://www.douban.com/people/84731589/,50,力荐,2017-06-18,个人喜好吧，我一直认为《庆余年》的高度比不上《间客》。
0,冰玉梦,https://www.douban.com/people/66251836/,40,推荐,2017-06-16,既然是穿越何必那么阴暗！
0,纺织厂女工小丽,https://www.douban.com/people/lq622/,30,还行,2017-06-15,以前看过。就觉得作者小学初中高中的语文学的挺好的，网络小说也看了不少。畅销书也看了不少。
0,naclulu,https://www.douban.com/people/3663191/,40,推荐,2017-06-14,看过的网络小说里很少有超过它的~虽然，真长啊…… 看的过程一直都很欢乐 人这辈子总得做点什么吧，再怕死再惜生终究还是得做点什么。我喜欢主人公对待他老妈的态度，只是一个相通的灵魂，唯一可以理解她的人--2010年3月
0,柴犬lake,https://www.douban.com/people/100169270/,40,推荐,2017-06-14,从不屑于看网络连载小说，虽然充满了yy和夸张优越的主角光环设定，但看来搞笑还是很有可读性的，虽然是架空历史，但是融入了很多现代与古代时代碰撞的搞笑桥段，文风随意地讲道理，适合拍成太子妃那样的剧哈哈哈
0,林七竹,https://www.douban.com/people/143222930/,40,推荐,2017-06-11,"到后期已看不下去。化用或引用了大量的武侠作品及电影等等。
好奇改编为剧后诗词部分咋办？"
0,吴猛文,https://www.douban.com/people/49143962/,40,推荐,2017-06-11,虽然很多坑没填满，但是看的还是很起劲
0,[已(手动)注销],https://www.douban.com/people/meiyanyan/,20,较差,2017-06-10,打发时间可以不动脑之书～
0,瑶瑶兔,https://www.douban.com/people/49655977/,40,推荐,2019-01-27,前面是挺好看的，只是实在太冗长了。虽然埋下很多伏笔，也没采用倒叙，娓娓道来中可以看清很多事情，只是到最后实在不愿意读完了。
0,huber,https://www.douban.com/people/51274265/,30,还行,2019-09-24,听完
0,zhanglh13,https://www.douban.com/people/98875154/,40,推荐,2017-06-02,在内容上比较好，就是语言上还是太啰嗦了，真应该删改一下
0,LisaYJ,https://www.douban.com/people/LisaYJ/,30,还行,2017-06-01,极其霸道
0,春光满面福尔达,https://www.douban.com/people/wannastay/,30,还行,2017-05-31,前三分之一大段红楼梦+老杜老李诗词，扣一星
1,者,https://www.douban.com/people/zhe123_1/,40,推荐,2017-05-31,起点排行榜上这么靠前的小说，强则强矣，却感觉不那么投缘。
0,木香,https://www.douban.com/people/161670277/,10,很差,2017-05-26,以作者的文笔，其实完全可以好好写，不过，好好写也就那样吧。这不是网络小说机制的问题，也不是读者的问题，当然是时代的问题。在一个封闭和尚武的时代，打造英雄的方式只有一种——吹捧英雄，鄙薄对手。谁推荐的书？可惜不记得了，否则，我打他去。
0,神伤,https://www.douban.com/people/160401292/,40,推荐,2017-05-23,在这个网络白文的时代，说实话，这是一部比较好的网络小说，不管是文笔，思路，还是情节，都值得一看～
