,age,work_days,job,invest_income,invest_loss,province,education,home_role,marital_status,education_time,nation,work_type,gender
7335,37,40,3,0,0,32,10,2,3,9,4,8,1
7336,44,40,5,0,0,32,10,4,2,9,4,8,1
7337,36,35,3,0,0,32,10,3,5,9,4,7,1
7338,31,40,3,0,0,32,10,3,5,9,4,8,1
7339,46,40,5,0,0,32,0,2,3,13,2,4,1
7340,40,40,11,0,0,32,10,1,3,9,4,4,0
7341,29,40,8,0,0,34,0,0,0,13,3,8,1
7342,48,40,10,0,0,32,9,5,4,10,4,8,0
7343,20,20,6,0,0,32,9,3,5,10,4,8,0
7344,25,40,5,0,0,32,0,2,3,13,4,8,1
7345,21,40,3,0,0,32,10,4,5,9,4,8,1
7346,54,50,5,0,0,32,5,2,3,14,4,0,1
7347,26,40,8,0,0,32,9,3,5,10,4,8,0
7348,51,30,0,0,0,32,10,4,1,9,4,8,1
7349,59,40,3,0,0,32,10,4,2,9,4,8,0
7350,25,40,3,914,0,32,4,5,5,5,4,8,1
7351,35,50,11,0,0,1,0,2,3,13,3,8,1
7352,44,40,13,0,0,32,9,2,3,10,4,8,1
7353,60,40,2,0,0,32,7,2,3,4,4,7,1
7354,52,70,5,0,0,32,12,2,3,15,4,7,1
7355,32,40,13,0,0,32,10,2,3,9,4,7,1
7356,30,40,3,0,0,32,1,2,3,11,4,8,1
7357,21,20,13,0,0,29,9,3,5,10,3,8,1
7358,40,45,0,15024,0,32,10,2,3,9,4,8,1
7359,35,40,5,0,1902,21,8,2,3,16,3,8,1
7360,67,80,2,2414,0,32,13,2,3,6,4,7,1
7361,43,45,11,0,0,32,5,2,3,14,4,8,1
7362,25,65,9,0,0,32,10,4,5,9,4,5,1
7363,75,20,12,0,0,32,10,4,1,9,4,2,0
7364,29,50,5,0,0,32,10,4,5,9,4,8,0
7365,35,40,3,0,0,32,10,2,3,9,4,8,1
7366,54,40,11,0,0,22,9,5,2,10,4,8,0
7367,27,40,10,0,0,32,9,5,1,10,4,8,0
7368,50,20,6,0,0,32,1,4,2,11,4,8,0
7369,42,40,10,0,1887,32,9,2,3,10,4,6,1
7370,39,35,10,0,0,32,9,5,2,10,4,4,0
7371,38,48,9,0,0,32,9,2,3,10,4,8,1
7372,28,40,10,0,0,32,10,2,3,9,2,6,1
7373,19,40,0,0,0,38,15,3,5,7,4,8,1
7374,25,9,11,0,0,32,9,3,5,10,4,6,1
7375,35,39,10,0,0,32,9,5,2,10,4,8,0
7376,38,45,5,7688,0,32,0,2,3,13,4,8,1
7377,50,50,5,7688,0,32,5,2,3,14,4,0,1
7378,36,40,3,0,0,32,10,3,5,9,4,8,1
7379,25,50,8,0,0,32,9,4,0,10,4,8,1
7380,37,75,3,5178,0,32,9,2,3,10,4,8,1
7381,62,50,5,15020,0,32,8,5,2,16,4,8,1
7382,60,40,10,0,0,32,9,5,0,10,2,8,0
7383,50,40,5,0,0,32,8,2,3,16,4,8,1
7384,41,40,3,0,0,32,11,4,4,8,2,8,1
7385,57,78,6,0,0,32,10,2,3,9,4,8,1
7386,35,40,3,0,0,32,10,2,3,9,4,8,1
7387,34,53,3,0,0,32,1,2,3,11,4,8,1
7388,26,50,5,0,0,32,0,4,5,13,4,0,0
7389,40,55,8,0,0,32,0,2,3,13,4,8,1
7390,37,55,5,0,0,32,0,2,3,13,4,7,1
7391,46,40,5,3103,0,32,0,2,3,13,4,8,1
7392,38,50,11,0,0,1,0,2,3,13,3,8,1
7393,54,30,13,2829,0,32,9,2,3,10,4,7,1
7394,67,40,8,0,0,32,9,2,3,10,4,7,1
7395,45,50,5,0,0,32,0,2,3,13,4,8,1
7396,45,50,8,0,0,32,0,2,3,13,4,8,1
7397,56,25,12,0,0,32,10,2,3,9,4,2,1
7398,53,40,10,0,0,32,9,0,2,10,4,8,0
7399,48,40,0,0,0,32,7,5,0,4,4,6,1
7400,25,60,3,0,0,32,7,2,3,4,4,8,1
7401,30,45,11,0,0,32,9,2,3,10,4,8,1
7402,39,45,8,0,0,32,0,2,3,13,4,8,1
7403,48,40,5,0,0,32,9,4,2,10,4,8,1
7404,34,50,8,0,0,32,0,2,3,13,4,8,1
7405,29,40,5,0,0,32,0,4,5,13,4,6,0
7406,40,60,5,0,0,32,8,2,3,16,4,8,1
7407,35,50,11,7688,0,32,10,2,3,9,4,8,1
7408,49,70,13,0,1902,32,15,2,3,7,4,8,1
7409,31,40,6,0,0,34,0,4,5,13,4,8,1
7410,23,40,3,0,0,32,10,5,5,9,4,8,1
7411,37,40,9,0,0,32,10,4,2,9,4,8,1
7412,19,40,12,0,2001,32,10,5,5,9,4,2,1
7413,50,60,13,0,0,32,10,2,3,9,4,8,1
7414,28,32,11,0,0,32,10,3,5,9,4,8,1
7415,30,55,0,0,0,32,9,4,5,10,4,8,1
7416,33,40,11,0,0,32,9,5,2,10,4,8,0
7417,39,60,5,0,0,32,0,4,3,13,4,8,1
7418,21,48,11,0,0,38,9,4,5,10,2,8,1
7419,33,60,14,0,0,22,0,5,2,13,4,0,0
7420,18,6,7,0,0,32,15,3,5,7,4,8,0
7421,42,38,13,0,0,32,10,5,5,9,2,8,0
7422,43,40,6,5721,0,36,10,5,2,9,3,8,1
7423,29,40,3,0,0,32,10,4,0,9,4,8,1
7424,22,40,1,0,0,32,10,3,5,9,4,8,1
7425,25,20,11,0,0,32,9,3,5,10,4,8,1
7426,40,40,1,0,0,25,0,2,3,13,0,5,1
7427,50,60,8,0,0,32,10,2,3,9,2,5,1
7428,40,60,11,0,0,32,12,4,5,15,4,0,1
7429,22,40,12,0,0,32,9,3,5,10,4,2,1
7430,58,24,8,0,0,32,10,4,2,9,4,8,0
7431,32,50,11,0,0,32,0,2,3,13,4,7,1
7432,73,36,6,0,0,32,10,4,5,9,4,7,0
7433,57,40,5,0,0,32,5,2,3,14,4,8,1
7434,28,45,2,10520,0,32,1,3,5,11,4,7,1
7435,43,40,9,0,0,32,10,0,2,9,2,8,1
7436,53,34,10,0,0,32,9,4,2,10,4,8,0
7437,52,40,11,5178,0,32,10,2,3,9,4,8,1
7438,26,40,10,2907,0,32,13,4,5,6,4,8,0
7439,30,40,3,0,0,32,0,2,3,13,4,5,1
7440,35,40,9,0,0,32,10,2,3,9,4,8,1
7441,47,40,10,0,0,32,6,5,4,12,2,0,0
7442,34,40,0,0,1672,32,10,1,3,9,2,8,0
7443,37,48,14,0,0,32,10,2,3,9,4,0,1
7444,47,40,9,0,0,32,10,3,5,9,2,6,1
7445,24,40,14,0,0,32,10,4,2,9,4,8,1
7446,26,40,10,0,0,32,1,1,3,11,4,8,0
7447,62,40,5,5178,0,32,0,2,3,13,4,8,1
7448,38,40,5,0,0,32,9,3,5,10,4,0,1
7449,40,50,11,0,0,32,9,4,5,10,4,8,1
7450,36,34,0,0,0,32,13,4,5,6,4,8,0
7451,40,30,6,0,0,32,10,2,3,9,4,8,1
7452,54,40,0,0,0,32,10,2,3,9,4,8,1
7453,56,36,8,0,0,32,10,1,3,9,2,8,0
7454,44,30,6,0,0,32,10,5,1,9,2,8,0
7455,53,75,9,0,0,15,4,5,0,5,2,8,1
7456,46,40,14,0,0,32,0,2,3,13,4,8,1
7457,40,32,10,0,0,32,10,5,2,9,4,8,0
7458,45,40,11,7298,0,32,0,2,3,13,4,4,1
7459,48,16,12,0,0,32,9,4,2,10,4,2,0
7460,25,40,1,0,0,32,9,3,5,10,4,8,0
7461,33,40,8,0,0,32,6,4,2,12,4,7,1
7462,30,40,3,0,0,32,1,4,5,11,4,7,1
7463,41,40,14,0,0,32,10,3,2,9,4,8,1
7464,45,8,6,0,0,32,1,4,2,11,4,8,0
7465,24,20,5,0,0,32,0,5,5,13,2,8,1
7466,63,35,3,0,0,28,0,4,2,13,2,0,1
7467,52,48,11,0,0,32,10,2,3,9,4,8,1
7468,35,40,11,0,0,32,0,2,3,13,4,8,1
7469,28,80,2,0,0,32,1,2,3,11,4,7,1
7470,21,38,8,0,0,32,15,3,5,7,4,8,0
7471,36,70,11,0,0,32,5,2,3,14,4,8,1
7472,39,40,11,0,0,32,0,4,5,13,4,8,0
7473,18,11,6,0,0,32,13,3,5,6,4,8,1
7474,31,35,11,0,1902,32,0,1,3,13,4,8,0
7475,47,40,8,0,0,32,9,2,3,10,4,8,1
7476,41,50,8,0,0,38,3,2,3,2,4,8,1
7477,50,40,13,0,0,32,13,2,3,6,4,8,1
7478,56,25,11,0,0,32,5,2,3,14,4,7,1
7479,23,20,5,0,0,32,0,3,5,13,3,8,0
7480,58,35,5,0,0,32,5,2,3,14,4,8,1
7481,37,65,13,0,0,32,4,2,3,5,4,8,1
7482,35,40,12,0,0,32,10,2,3,9,4,2,1
7483,24,50,3,0,0,32,10,2,3,9,4,8,1
7484,30,40,8,0,0,32,9,1,3,10,4,8,0
7485,47,40,9,0,0,35,2,5,5,3,4,8,0
7486,39,65,8,2829,0,32,9,2,3,10,4,8,1
7487,51,40,8,0,0,32,1,2,3,11,4,8,1
7488,48,38,9,0,0,2,10,0,2,9,0,8,0
7489,59,40,3,0,0,32,10,2,3,9,4,8,1
7490,38,48,8,0,0,32,10,2,3,9,4,7,1
7491,51,40,6,0,0,32,14,2,3,1,4,0,1
7492,26,40,5,0,0,32,0,4,5,13,4,8,0
7493,45,45,13,0,2179,32,10,2,3,9,4,8,1
7494,26,45,11,0,0,22,9,2,3,10,4,8,1
7495,18,15,6,0,0,32,13,3,5,6,4,8,0
7496,43,40,1,7298,0,32,0,2,3,13,4,8,1
7497,30,40,6,0,0,27,10,4,5,9,4,8,0
7498,38,20,5,0,1977,32,5,1,3,14,4,8,0
7499,22,40,6,0,0,32,10,4,5,9,4,8,0
7500,49,60,11,0,0,32,9,5,4,10,2,8,0
7501,24,40,11,0,0,32,0,4,5,13,4,8,0
7502,59,40,13,0,0,20,13,2,3,6,4,8,1
7503,50,50,3,0,0,32,10,2,3,9,4,8,1
7504,42,40,3,0,1672,32,10,2,3,9,4,8,1
7505,31,40,11,0,0,32,5,4,2,14,4,8,0
7506,28,60,11,0,1669,32,9,4,5,10,4,8,1
7507,65,20,13,0,0,32,10,2,3,9,4,0,1
7508,41,40,5,0,0,32,0,4,2,13,4,8,0
7509,61,52,12,0,0,32,11,4,5,8,2,2,1
7510,18,10,10,0,0,32,10,3,5,9,4,8,0
7511,39,45,5,0,0,32,0,2,3,13,4,8,1
7512,42,40,12,0,0,32,9,5,2,10,4,2,1
7513,41,40,3,0,0,32,0,4,5,13,4,8,1
7514,47,45,6,0,0,32,9,4,2,10,4,7,0
7515,40,40,3,0,0,32,9,4,2,10,4,8,1
7516,39,40,5,0,0,32,0,2,3,13,4,8,1
7517,18,18,6,0,0,32,11,3,5,8,4,8,1
7518,26,40,5,0,0,0,0,4,5,13,4,8,1
7519,39,35,3,0,0,32,15,2,3,7,4,8,1
7520,51,60,11,15024,0,32,5,2,3,14,4,8,1
7521,67,20,11,20051,0,32,9,2,3,10,4,5,1
7522,31,40,3,0,0,32,10,2,3,9,4,8,1
7523,29,40,9,3325,0,2,10,4,5,9,4,8,1
7524,33,40,2,0,0,38,3,5,0,2,4,8,1
7525,17,8,6,0,0,32,13,3,5,6,4,8,0
7526,22,40,13,0,0,35,10,2,3,9,0,8,1
7527,19,52,0,0,0,38,3,0,5,2,4,8,1
7528,35,40,10,0,0,32,10,4,5,9,4,6,1
7529,45,36,6,0,0,29,7,2,3,4,3,8,1
7530,33,50,8,0,0,32,0,4,2,13,4,7,1
7531,34,35,6,0,0,32,10,5,5,9,2,8,0
7532,50,40,9,0,0,32,15,0,5,7,4,8,0
7533,58,45,5,0,0,32,9,2,3,10,4,7,1
7534,21,35,12,0,0,32,9,3,5,10,4,2,0
7535,36,50,11,0,0,32,9,2,3,10,4,8,1
7536,24,40,6,0,0,32,10,3,5,9,4,6,1
7537,66,42,10,0,0,32,10,2,3,9,4,7,1
7538,24,40,8,0,0,32,0,0,5,13,4,8,1
7539,44,40,11,0,0,32,0,2,3,13,4,8,1
7540,37,40,0,0,0,32,10,2,3,9,2,0,1
7541,18,30,6,0,0,32,10,3,5,9,4,8,0
7542,29,40,10,0,2179,32,10,1,3,9,4,8,0
7543,39,40,10,0,0,32,0,4,5,13,4,8,0
7544,28,40,0,0,0,32,10,2,3,9,1,8,1
7545,33,40,3,0,0,37,0,5,5,13,4,8,0
7546,29,40,0,0,0,32,10,3,5,9,4,8,1
7547,25,35,6,0,0,32,10,3,5,9,4,0,0
7548,45,40,8,0,0,32,9,2,3,10,4,8,1
7549,32,40,3,0,0,32,10,3,5,9,4,8,1
7550,50,40,10,0,0,32,10,0,4,9,4,8,0
7551,25,40,9,0,0,24,11,2,3,8,4,8,1
7552,45,40,3,0,0,32,1,2,3,11,4,8,1
7553,40,30,9,0,0,32,10,3,1,9,4,8,0
7554,50,50,11,7688,0,1,0,2,3,13,3,5,1
7555,32,40,8,0,0,20,0,2,3,13,0,8,1
7556,35,45,3,0,0,32,6,5,2,12,4,8,1
7557,34,40,2,0,0,32,13,2,3,6,4,7,1
7558,43,50,10,0,0,6,10,1,3,9,4,8,0
7559,39,40,6,0,0,32,9,4,2,10,4,8,1
7560,21,12,10,0,0,32,9,3,5,10,4,8,0
7561,72,1,12,0,0,32,10,2,3,9,3,2,1
7562,46,38,5,5178,0,32,9,2,3,10,4,8,1
7563,32,45,11,0,0,32,0,2,3,13,4,8,1
7564,23,40,9,0,0,32,10,3,5,9,4,8,1
7565,26,40,0,0,0,32,10,2,3,9,4,8,1
7566,45,40,5,0,0,36,1,1,3,11,3,4,0
7567,19,40,9,0,0,32,11,3,5,8,4,8,1
7568,39,40,10,0,0,32,10,2,3,9,4,8,1
7569,49,40,9,0,0,32,4,4,2,5,4,8,0
7570,45,48,10,0,0,32,9,5,2,10,4,8,0
7571,35,40,3,0,0,20,7,2,3,4,4,8,1
7572,31,35,0,0,0,38,3,2,3,2,4,8,1
7573,30,45,3,0,0,32,9,2,3,10,4,8,1
7574,37,40,12,0,0,32,9,5,4,10,4,2,1
7575,19,40,9,0,0,32,13,3,5,6,4,8,0
7576,43,40,9,0,0,32,10,2,3,9,4,8,1
7577,61,40,5,0,0,32,0,2,3,13,4,8,1
7578,30,30,3,0,0,5,15,4,0,7,4,7,1
7579,34,25,6,0,0,32,11,4,5,8,4,8,1
7580,18,20,6,0,0,32,15,3,5,7,4,8,0
7581,69,8,1,0,0,32,10,5,1,9,4,8,0
7582,19,40,12,0,0,32,9,3,5,10,4,2,0
7583,50,50,5,7688,0,36,12,2,3,15,3,5,1
7584,76,10,3,0,0,32,7,2,3,4,4,7,1
7585,20,60,8,0,0,32,10,0,5,9,4,8,1
7586,32,45,8,0,1669,32,10,3,5,9,2,8,0
7587,31,38,10,0,0,32,10,3,3,9,4,8,0
7588,62,45,11,0,0,32,10,2,3,9,4,8,1
7589,25,41,8,0,0,32,1,2,3,11,4,8,1
7590,25,84,1,0,0,32,10,2,3,9,4,8,1
7591,73,24,3,0,0,32,10,4,1,9,4,7,1
7592,43,60,11,0,0,32,0,4,2,13,4,7,1
7593,36,50,3,0,0,32,10,2,3,9,4,8,1
7594,36,40,9,0,0,32,10,5,2,9,4,8,0
7595,28,40,3,0,0,32,9,2,3,10,4,8,1
7596,25,40,5,0,0,32,0,4,5,13,4,8,0
7597,64,38,12,0,0,32,10,5,2,9,4,2,0
7598,30,60,2,0,0,32,1,2,3,11,4,7,1
7599,38,48,9,0,0,32,10,2,3,9,4,8,1
7600,44,29,5,0,0,32,12,2,3,15,4,8,1
7601,44,40,3,0,0,32,10,2,3,9,4,8,1
7602,50,45,13,0,0,32,10,4,0,9,4,8,1
7603,48,40,11,0,0,32,13,2,3,6,4,5,1
7604,20,40,0,0,0,24,4,4,5,5,4,8,0
7605,42,40,3,0,0,32,10,2,3,9,4,8,1
7606,34,40,8,0,0,32,0,4,5,13,4,8,0
7607,32,40,0,0,0,32,10,4,5,9,4,8,1
7608,43,40,10,0,0,32,0,4,2,13,4,8,0
7609,26,37,8,0,0,32,9,4,5,10,2,8,0
7610,22,40,0,0,0,32,10,3,5,9,4,8,1
7611,20,40,0,0,0,32,10,4,5,9,4,8,1
7612,45,45,11,0,0,32,10,2,3,9,4,8,1
7613,50,40,6,0,0,32,1,2,3,11,4,8,1
7614,25,45,5,0,0,32,0,2,3,13,4,8,1
7615,30,10,10,0,0,32,9,5,2,10,4,8,0
7616,35,40,6,0,0,32,9,5,2,10,4,8,0
7617,24,40,10,0,0,32,0,4,5,13,4,8,1
7618,54,43,6,0,0,32,15,1,3,7,4,8,0
7619,31,40,10,0,0,32,9,4,5,10,4,8,1
7620,23,20,8,0,0,32,9,3,5,10,4,8,0
7621,36,60,8,0,0,32,10,2,3,9,4,8,1
7622,28,70,13,0,0,32,10,2,3,9,4,8,1
7623,49,55,8,0,2415,32,0,2,3,13,4,8,1
7624,30,30,12,0,0,32,4,4,5,5,4,2,0
7625,50,40,8,0,0,32,1,4,5,11,4,8,1
7626,64,40,9,0,0,32,10,2,3,9,4,8,1
7627,22,40,12,0,0,32,6,3,5,12,4,2,1
7628,58,40,11,0,0,32,0,2,3,13,2,6,1
7629,48,40,3,3103,0,32,9,2,3,10,4,5,1
7630,33,40,9,0,0,32,10,2,3,9,4,8,1
7631,32,15,6,0,0,32,9,3,5,10,4,8,0
7632,35,40,11,0,0,32,9,4,2,10,2,4,0
7633,51,40,8,0,2824,32,0,5,4,13,4,5,1
7634,31,40,3,14344,0,32,10,5,5,9,4,8,1
7635,43,35,6,0,0,32,10,4,2,9,4,8,0
7636,40,48,1,0,2258,36,0,4,5,13,3,8,0
7637,19,20,12,0,0,32,10,3,5,9,2,2,0
7638,47,48,1,0,0,32,1,2,3,11,4,4,1
7639,44,40,11,0,0,32,1,5,2,11,4,8,0
7640,42,50,8,0,0,32,0,2,3,13,4,5,1
7641,48,40,0,0,0,32,10,2,3,9,4,6,1
7642,50,45,6,0,0,32,9,4,2,10,4,8,1
7643,67,30,6,0,0,32,10,4,1,9,4,7,0
7644,41,50,8,15024,0,12,10,1,3,9,4,8,0
7645,28,40,13,0,1848,32,10,2,3,9,4,8,1
7646,20,40,0,0,0,39,2,0,5,3,4,8,1
7647,18,20,6,0,0,32,15,4,5,7,4,8,0
7648,26,40,13,0,0,32,10,5,5,9,4,8,1
7649,64,40,12,0,0,32,0,2,3,13,4,2,1
7650,41,35,10,0,0,32,9,1,3,10,4,8,0
7651,29,50,10,0,0,32,0,4,5,13,4,8,0
7652,29,40,14,0,0,32,10,2,3,9,4,8,1
7653,27,48,3,0,0,32,13,2,3,6,4,7,1
7654,52,50,11,99999,0,32,0,2,3,13,4,8,1
7655,18,15,6,0,0,32,15,3,5,7,4,8,0
7656,41,45,11,7688,0,32,0,2,3,13,4,8,1
7657,46,40,10,0,0,32,9,5,5,10,2,6,0
7658,37,40,5,0,0,32,6,4,5,12,4,8,0
7659,49,40,10,0,0,36,0,4,0,13,1,8,1
7660,28,40,3,0,0,38,10,5,5,9,4,8,1
7661,48,35,7,0,0,37,2,5,5,3,4,8,0
7662,21,25,5,0,0,32,9,3,5,10,4,0,0
7663,25,40,3,0,0,32,10,4,4,9,4,8,1
7664,33,75,12,0,0,32,10,4,2,9,4,2,1
7665,28,50,11,0,0,32,10,2,3,9,4,8,1
7666,31,35,10,0,0,32,9,5,5,10,2,8,0
7667,27,25,6,0,0,32,9,4,5,10,4,8,0
7668,42,50,5,0,0,32,0,4,5,13,4,0,1
7669,22,40,12,0,0,32,9,3,5,10,4,2,1
7670,28,40,2,0,0,32,15,2,3,7,4,8,1
7671,22,55,8,0,0,32,9,2,3,10,4,8,1
7672,28,40,5,7298,0,32,5,1,3,14,4,0,0
7673,41,40,5,0,0,32,9,2,3,10,4,8,1
7674,17,24,8,0,0,32,15,0,5,7,4,8,0
7675,23,60,5,0,0,32,0,3,5,13,4,8,1
7676,53,55,5,14344,0,32,0,4,2,13,4,8,1
7677,39,50,5,0,0,31,5,4,5,14,4,7,0
7678,37,60,6,0,0,32,12,1,3,15,4,8,0
7679,43,40,10,0,0,32,10,4,2,9,2,6,0
7680,56,40,0,0,0,32,10,2,3,9,4,8,1
7681,18,10,10,0,0,32,9,3,5,10,4,8,0
7682,42,40,13,0,0,32,4,2,3,5,4,8,1
7683,47,40,5,7298,0,32,0,2,3,13,4,0,1
7684,20,25,3,0,0,32,10,3,5,9,4,8,1
7685,19,35,0,0,0,32,9,3,5,10,4,8,1
7686,58,40,8,0,0,19,13,0,4,6,0,7,1
7687,33,40,11,0,0,32,0,5,4,13,2,8,0
7688,51,50,11,0,0,32,1,2,3,11,4,8,1
7689,22,45,8,0,0,32,0,4,5,13,4,8,1
7690,33,48,14,0,0,32,1,2,3,11,4,0,1
7691,72,30,10,0,0,32,10,2,3,9,4,8,1
7692,30,50,11,0,0,32,0,4,5,13,4,8,0
7693,45,40,8,0,0,32,0,4,2,13,4,8,1
7694,17,40,3,594,0,32,15,3,5,7,4,8,1
7695,54,40,5,0,0,32,5,4,2,14,4,0,0
7696,26,50,3,0,0,32,10,2,3,9,4,8,1
7697,36,40,9,0,0,32,10,2,3,9,4,8,1
7698,42,20,8,0,0,32,10,4,2,9,4,8,1
7699,19,40,9,0,0,32,10,3,5,9,4,8,1
7700,44,38,6,0,0,32,10,1,3,9,2,8,0
7701,22,4,12,0,0,17,9,3,5,10,3,2,0
7702,40,50,5,0,0,32,5,2,3,14,4,8,1
7703,36,35,10,0,0,11,10,4,5,9,3,8,0
7704,46,37,10,0,0,32,10,5,4,9,4,4,0
7705,20,40,8,0,0,32,10,3,5,9,4,8,1
7706,56,40,5,0,0,32,9,2,3,10,4,8,1
7707,41,40,0,7688,0,32,10,2,3,9,4,8,1
7708,42,40,5,0,0,32,0,2,3,13,4,0,1
7709,50,40,5,0,0,6,5,1,3,14,4,7,0
7710,59,40,12,0,0,32,9,2,3,10,4,2,1
7711,26,40,0,0,0,32,13,2,3,6,4,8,1
7712,36,60,0,0,0,32,4,2,3,5,4,8,1
7713,32,45,3,0,0,32,1,4,5,11,4,8,1
7714,40,40,11,0,0,32,0,4,2,13,4,8,1
7715,52,45,6,0,0,32,10,5,5,9,4,8,0
7716,28,20,12,0,0,22,11,1,3,8,4,2,0
7717,55,30,8,0,0,32,6,5,2,12,2,8,0
7718,66,30,11,0,0,32,13,2,3,6,4,7,1
7719,61,50,11,0,2444,32,0,4,5,13,4,7,0
7720,61,52,3,0,0,32,10,2,3,9,4,7,1
7721,51,70,14,0,0,32,10,2,3,9,4,0,1
7722,90,60,5,1086,0,32,12,4,1,15,4,7,1
7723,59,60,13,0,0,32,4,2,3,5,4,8,1
7724,28,40,9,0,0,32,10,2,3,9,4,8,1
7725,67,41,14,0,0,32,9,2,3,10,4,4,1
7726,43,50,8,0,0,32,9,2,3,10,4,8,1
7727,29,46,5,0,0,32,0,1,3,13,4,8,0
7728,46,40,11,0,0,32,9,4,5,10,4,4,0
7729,62,50,5,15024,0,32,8,2,3,16,4,8,1
7730,34,40,5,0,0,32,0,1,3,13,4,8,0
7731,31,40,10,0,0,32,0,2,3,13,4,8,1
7732,24,40,0,0,0,32,9,3,5,10,2,8,1
7733,51,54,6,0,0,38,3,2,3,2,4,8,1
7734,30,40,8,0,0,32,0,0,5,13,4,8,0
7735,29,64,5,0,0,36,0,3,5,13,3,8,1
7736,50,40,5,0,0,32,9,5,2,10,4,8,0
7737,32,40,6,0,0,34,9,0,5,10,3,8,1
7738,20,40,8,0,0,32,9,3,5,10,4,8,1
7739,33,40,14,0,0,32,1,2,3,11,4,8,1
7740,24,39,13,0,0,32,15,3,5,7,4,8,1
7741,25,40,6,0,0,26,9,3,5,10,4,8,1
7742,51,55,11,7688,0,32,8,2,3,16,4,4,1
7743,44,45,3,0,0,32,10,4,2,9,4,8,1
7744,48,45,9,0,0,29,4,0,3,5,3,8,0
7745,41,45,10,0,0,32,10,5,2,9,4,4,0
7746,19,40,6,0,0,32,10,3,5,9,2,8,0
7747,29,40,8,0,0,32,10,1,3,9,4,8,0
7748,38,50,11,0,0,32,0,2,3,13,1,0,1
7749,19,25,6,0,0,32,9,3,5,10,4,8,1
7750,19,20,0,0,0,32,9,3,5,10,4,8,1
7751,61,38,8,0,0,32,10,4,2,9,4,8,0
7752,39,40,10,0,0,32,9,4,5,10,4,8,1
7753,36,40,8,7688,0,32,10,1,3,9,4,7,0
7754,42,40,3,0,0,32,1,2,3,11,4,8,1
7755,44,40,9,0,0,32,10,5,0,9,4,8,0
7756,28,40,10,0,0,32,9,2,3,10,4,8,1
7757,46,40,14,0,0,32,0,2,3,13,4,0,1
7758,50,16,5,0,0,32,10,1,3,9,4,8,0
7759,50,50,11,0,0,32,0,4,2,13,4,8,0
7760,68,12,12,0,0,32,9,1,3,10,4,2,0
7761,25,45,0,0,0,32,10,0,5,9,4,8,1
7762,24,30,0,0,0,32,9,2,3,10,4,8,1
7763,21,40,10,0,0,32,6,4,5,12,2,8,0
7764,24,45,3,0,0,32,1,2,3,11,4,8,1
7765,22,60,13,0,0,32,10,2,3,9,4,8,1
7766,46,40,5,0,0,32,8,2,3,16,4,8,1
7767,22,50,6,0,0,32,9,5,5,10,4,8,0
7768,34,40,5,0,0,32,1,4,5,11,4,4,0
7769,37,40,5,10520,0,32,0,4,5,13,4,8,1
7770,77,8,8,0,0,32,9,2,3,10,4,5,1
7771,65,40,12,0,0,38,15,2,3,7,4,2,1
7772,17,16,8,0,0,32,15,3,5,7,4,8,0
7773,27,20,10,0,0,32,9,3,2,10,4,8,0
7774,45,40,9,0,0,32,9,3,5,10,4,8,1
7775,38,40,13,0,0,32,10,2,3,9,4,8,1
7776,62,40,5,4650,0,32,9,4,2,10,4,8,0
7777,21,35,3,4865,0,32,10,4,5,9,4,7,1
7778,51,40,10,0,0,32,10,2,3,9,4,6,1
7779,39,40,10,0,0,32,10,4,2,9,4,8,0
7780,34,30,6,0,0,32,0,2,3,13,4,8,1
7781,37,75,6,0,0,32,10,4,5,9,4,8,1
7782,35,50,11,0,0,32,0,4,5,13,4,8,0
7783,74,40,11,15831,0,32,9,4,1,10,2,4,1
7784,37,50,2,0,0,32,10,5,5,9,4,7,1
7785,68,20,6,0,0,32,9,4,1,10,4,8,0
7786,42,40,5,0,0,32,5,4,5,14,4,0,0
7787,40,40,5,0,0,32,0,0,3,13,4,4,1
7788,53,40,9,0,0,32,3,4,2,2,4,8,1
7789,42,35,0,0,0,32,7,4,1,4,4,8,0
7790,38,20,5,0,0,32,0,1,3,13,4,0,0
7791,60,12,6,0,0,32,9,1,3,10,4,7,0
7792,53,35,5,0,1669,32,5,5,1,14,2,0,0
7793,38,56,14,0,0,32,11,2,3,8,4,6,1
7794,24,40,10,0,0,32,9,3,5,10,4,8,0
7795,28,35,3,0,0,32,10,2,3,9,4,7,1
7796,35,60,11,0,0,32,0,2,3,13,4,8,1
7797,55,45,3,0,0,32,13,2,3,6,4,0,1
7798,55,40,6,2580,0,32,13,2,3,6,2,8,1
7799,30,36,5,0,0,32,1,5,2,11,4,8,0
7800,50,40,3,0,0,32,9,2,3,10,4,0,1
7801,45,40,1,0,0,32,9,1,3,10,4,8,0
7802,22,40,12,0,0,32,10,4,5,9,4,2,0
7803,34,15,10,0,0,32,10,5,1,9,4,8,1
7804,26,25,1,0,0,32,5,0,5,14,4,8,1
7805,22,20,8,0,0,32,9,4,5,10,4,8,1
7806,29,40,6,0,0,32,10,4,4,9,4,8,0
7807,56,49,3,0,0,32,15,4,2,7,4,8,1
7808,19,40,3,0,0,12,10,3,5,9,4,7,1
7809,37,40,9,0,0,36,10,4,2,9,3,8,0
7810,29,44,3,0,0,32,15,2,3,7,4,8,1
7811,45,38,10,0,0,32,0,2,3,13,4,4,1
7812,44,60,11,0,1902,32,5,1,3,14,4,7,0
7813,44,60,13,0,0,32,10,2,3,9,2,6,1
