年龄,工作天数,职业类型,投资收入,投资损失,省份,教育,家庭角色,婚姻状况,教育时间,民族,工作情况,性别,Y
29,40,销售,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,个体,女,0
51,40,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0
31,40,执行主管,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,1
27,25,未知,0,0,省份17,大学生,未婚,未婚,13,民族B,未知,男,0
63,40,专业技术,0,0,省份8,研究生,离家,分居,14,民族D,个体,女,1
44,60,执行主管,0,0,省份8,大学生,离家,离婚,13,民族D,非有限责任公司,男,0
23,20,管理文书,0,0,省份8,大学专科,孩子,未婚,12,民族A,省政府,男,0
27,30,劳工保洁,0,0,省份22,大学未毕业,其他关系,未婚,10,民族D,个体,男,0
31,40,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0
20,10,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0
71,40,未知,0,0,省份28,小学5、6年级,丈夫,已婚平民配偶,3,民族D,未知,男,0
58,45,农业捕捞,0,0,省份6,初中一、二年级,其他关系,丧偶,4,民族D,个体,女,0
41,50,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0
37,40,技术支持,5013,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,个体,女,0
33,43,手工艺维修,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
26,40,手工艺维修,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0
36,60,执行主管,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0
48,40,技术支持,0,0,省份8,大学专科,离家,离婚,12,民族D,非有限责任公司,女,0
46,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,中央部委,男,0
25,40,销售,0,0,省份22,高中生,孩子,未婚,9,民族D,个体,女,0
48,99,未知,0,0,省份8,小学5、6年级,离家,离婚,3,民族D,未知,男,0
55,35,专业技术,0,0,省份8,研究生,离家,离婚,14,民族D,有限责任公司,女,0
24,40,专业技术,0,0,省份8,准职业学位,孩子,未婚,11,民族D,个体,女,0
37,50,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
45,40,手工艺维修,0,0,省份31,小学5、6年级,丈夫,已婚平民配偶,3,民族D,有限责任公司,男,1
41,40,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
37,40,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
51,40,管理文书,0,0,省份3,高中生,未婚,分居,9,民族D,地方政府,女,0
46,55,执行主管,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,1
36,40,手工艺维修,0,0,省份26,高中生,丈夫,已婚平民配偶,9,民族B,个体,男,0
35,50,手工艺维修,0,0,省份8,高中生,离家,离婚,9,民族D,非有限责任公司,男,0
46,65,执行主管,0,0,省份8,研究生,未婚,离婚,14,民族D,地方政府,女,1
34,35,销售,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0
43,40,机械操作,0,0,省份8,高中生,未婚,未婚,9,民族A,个体,女,0
51,40,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,省政府,男,1
46,50,专业技术,0,0,省份8,大学生,未婚,离婚,13,民族D,省政府,女,1
24,40,技术支持,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0
31,40,其他职业,0,0,省份8,高中生,未婚,离婚,9,民族D,非有限责任公司,女,0
21,20,机械操作,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
31,50,专业技术,0,0,省份10,博士,丈夫,已婚平民配偶,16,民族B,个体,男,1
38,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,地方政府,女,0
24,45,销售,0,0,省份22,初三,丈夫,已婚平民配偶,5,民族D,个体,男,0
21,35,其他职业,1055,0,省份8,高中生,其他关系,未婚,9,民族D,个体,女,0
46,40,执行主管,0,0,省份33,大学生,离家,离婚,13,民族D,个体,男,1
36,55,手工艺维修,3908,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
34,40,手工艺维修,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
48,20,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0
34,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
34,48,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
50,40,未知,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,未知,男,1
31,50,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
26,40,其他职业,0,0,省份8,大学生,其他关系,未婚,13,民族D,个体,女,0
51,40,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0
31,50,专业技术,7298,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
31,45,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
48,55,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,地方政府,男,1
48,30,专业技术,0,0,省份8,大学生,离家,离婚,13,民族D,个体,男,0
35,50,专业技术,0,0,省份8,大学生,离家,分居,13,民族D,有限责任公司,女,0
34,36,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0
40,40,农业捕捞,0,0,省份8,高中生,孩子,已婚配偶异地,9,民族A,地方政府,男,0
62,80,专业技术,99999,0,省份8,博士,丈夫,已婚平民配偶,16,民族D,有限责任公司,男,1
34,40,保安,0,0,省份8,高中生,离家,未婚,9,民族D,地方政府,男,0
32,40,管理文书,0,0,省份8,准职业学位,离家,离婚,11,民族D,个体,男,0
69,11,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,中央部委,男,0
34,20,管理文书,0,0,省份35,大学生,丈夫,已婚平民配偶,13,民族D,中央部委,男,0
37,40,保安,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,中央部委,男,0
26,30,手工艺维修,0,0,省份8,大学未毕业,离家,分居,10,民族D,非有限责任公司,男,0
30,40,运输,0,2057,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
46,40,执行主管,0,0,省份24,研究生,丈夫,已婚平民配偶,14,民族D,省政府,男,1
42,43,执行主管,0,1902,省份8,研究生,丈夫,已婚平民配偶,14,民族D,省政府,男,1
55,40,机械操作,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0
54,38,保安,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,地方政府,男,1
44,60,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0
44,60,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0
36,40,机械操作,0,0,省份22,大学未毕业,孩子,离婚,10,其他,个体,男,0
38,57,专业技术,99999,0,省份33,职高,离家,未婚,15,民族B,省政府,女,1
17,25,其他职业,0,1721,省份8,高三,孩子,未婚,8,民族D,个体,女,0
54,40,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0
45,50,专业技术,7688,0,省份8,博士,丈夫,已婚平民配偶,16,民族D,个体,男,1
21,40,劳工保洁,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0
30,40,手工艺维修,0,0,省份22,高二,丈夫,已婚平民配偶,7,其他,个体,男,0
42,60,专业技术,0,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,个体,男,0
21,60,运输,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0
83,12,专业技术,0,0,省份8,大学未毕业,离家,丧偶,10,民族D,地方政府,男,0
33,40,专业技术,0,0,省份8,职高,离家,未婚,15,民族D,个体,男,1
26,40,执行主管,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0
26,40,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
75,40,其他职业,0,2467,省份33,高中生,丈夫,已婚平民配偶,9,民族D,地方政府,男,0
24,40,管理文书,0,0,省份1,大学未毕业,孩子,未婚,10,民族D,个体,女,0
24,40,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0
45,40,管理文书,0,0,省份8,大学未毕业,未婚,未婚,10,民族D,中央部委,女,0
43,20,专业技术,0,0,省份8,研究生,离家,离婚,14,民族D,非有限责任公司,女,0
30,30,管理文书,0,0,省份29,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0
49,40,管理文书,0,0,省份35,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,1
19,18,销售,0,0,省份8,高三,孩子,未婚,8,民族D,个体,女,0
77,40,农业捕捞,20051,0,省份8,博士,丈夫,已婚平民配偶,16,民族D,有限责任公司,男,1
20,40,劳工保洁,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
22,40,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,女,0
30,40,运输,4865,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0
39,40,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
48,60,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
23,40,其他职业,0,0,省份8,高中生,未婚,分居,9,民族D,个体,女,0
42,99,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
51,60,专业技术,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,地方政府,男,0
36,32,未知,0,0,省份8,大学未毕业,孩子,离婚,10,民族D,未知,女,0
22,12,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,中央部委,女,0
52,45,手工艺维修,0,0,省份5,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
41,50,专业技术,0,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,非有限责任公司,男,1
26,35,手工艺维修,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
22,15,销售,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,女,0
63,60,农业捕捞,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,非有限责任公司,男,1
18,37,其他职业,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
33,40,技术支持,0,0,省份8,大学未毕业,离家,未婚,10,民族D,地方政府,男,0
59,40,管理文书,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0
43,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,中央部委,男,0
50,50,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
49,40,机械操作,0,0,省份8,高中生,离家,未婚,9,民族A,个体,男,0
59,20,手工艺维修,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,非有限责任公司,男,0
65,32,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
48,40,手工艺维修,0,1579,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
28,40,机械操作,0,0,省份8,高中生,孩子,离婚,9,民族D,个体,男,0
47,20,机械操作,0,0,省份8,小学5、6年级,孩子,未婚,3,民族D,个体,男,0
30,40,管理文书,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0
31,80,专业技术,0,0,省份31,职高,离家,未婚,15,民族D,个体,女,0
31,45,执行主管,0,2246,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
18,20,销售,0,0,省份8,高二,孩子,未婚,7,民族A,个体,女,0
19,80,机械操作,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0
33,60,销售,99999,0,省份8,博士,离家,离婚,16,民族D,个体,男,1
47,38,管理文书,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
43,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
32,2,未知,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,未知,女,1
51,8,农业捕捞,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0
30,40,手工艺维修,0,0,省份22,大学未毕业,离家,已婚平民配偶,10,民族D,个体,男,0
26,20,管理文书,0,0,省份24,高中生,孩子,未婚,9,民族A,地方政府,女,0
53,99,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0
21,44,机械操作,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0
34,18,管理文书,0,0,省份8,准职业学位,妻子,已婚平民配偶,11,民族D,个体,女,0
47,50,执行主管,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0
46,40,销售,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,女,0
47,45,保安,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,1
23,50,运输,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0
39,40,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
35,35,劳工保洁,7298,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
63,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,1
30,40,技术支持,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
51,40,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0
53,80,执行主管,0,0,省份8,初中一、二年级,妻子,已婚平民配偶,4,民族D,非有限责任公司,女,0
53,45,农业捕捞,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,个体,男,0
68,50,销售,25124,0,省份8,准职业学位,离家,丧偶,11,民族D,有限责任公司,女,1
60,25,机械操作,0,0,省份1,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0
26,40,销售,0,0,省份26,大学专科,孩子,未婚,12,民族D,个体,女,0
41,40,管理文书,0,0,省份22,小学5、6年级,丈夫,已婚平民配偶,3,民族D,个体,男,0
42,40,机械操作,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0
41,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
28,50,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
41,40,管理文书,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
31,34,其他职业,0,0,省份8,高中生,未婚,未婚,9,民族A,个体,女,0
59,40,机械操作,0,0,省份22,初三,未婚,分居,5,民族D,个体,女,0
59,40,运输,0,0,省份8,初中一、二年级,离家,离婚,4,民族D,个体,男,0
32,40,管理文书,0,0,省份8,大学专科,离家,未婚,12,民族D,个体,女,0
66,45,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
23,40,机械操作,0,0,省份8,高中生,离家,已婚配偶异地,9,民族D,个体,男,0
25,40,未知,0,0,省份12,大学未毕业,未婚,离婚,10,民族D,未知,女,0
45,40,专业技术,0,0,省份9,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0
37,40,管理文书,0,0,省份33,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,1
53,40,管理文书,0,0,省份8,大学未毕业,离家,离婚,10,民族D,地方政府,女,0
42,50,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
20,38,管理文书,0,0,省份32,大学未毕业,孩子,未婚,10,民族D,个体,女,0
37,55,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族B,个体,男,0
52,40,管理文书,0,0,省份8,高中生,未婚,未婚,9,民族A,个体,女,0
69,50,管理文书,1848,0,省份8,准职业学位,离家,丧偶,11,民族D,个体,女,0
43,50,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,1
47,40,劳工保洁,0,0,省份8,高三,离家,离婚,8,民族A,个体,男,0
51,40,其他职业,0,0,省份8,高二,离家,未婚,7,民族A,个体,女,0
54,50,农业捕捞,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
24,35,其他职业,0,0,省份8,高二,其他关系,未婚,7,民族D,个体,男,0
45,40,技术支持,0,0,省份8,高中生,未婚,离婚,9,民族D,中央部委,女,0
40,55,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
63,40,手工艺维修,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0
30,40,专业技术,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0
18,40,销售,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0
72,28,其他职业,0,0,省份8,高中生,未婚,丧偶,9,民族D,个体,女,0
48,40,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0
64,60,专业技术,0,0,省份8,博士,丈夫,已婚平民配偶,16,民族D,个体,男,1
19,24,劳工保洁,0,0,省份8,高二,孩子,未婚,7,民族D,个体,男,0
32,50,管理文书,0,0,省份8,高中生,其他关系,未婚,9,民族D,个体,女,0
47,50,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
64,50,执行主管,15024,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
29,40,机械操作,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0
35,40,销售,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,1
20,40,技术支持,0,0,省份8,高二,其他关系,未婚,7,民族D,个体,男,0
32,40,专业技术,3908,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,个体,男,0
24,40,其他职业,0,1876,省份8,大学未毕业,离家,分居,10,民族D,个体,男,0
25,40,劳工保洁,0,1602,省份8,高一,孩子,未婚,6,民族A,个体,男,0
27,40,家政服务,0,0,省份22,小学3年级,离家,已婚配偶异地,2,民族D,个体,女,0
42,45,运输,2885,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
52,30,其他职业,4865,0,省份8,大学专科,离家,离婚,12,民族D,地方政府,女,0
24,60,执行主管,0,0,省份8,准职业学位,孩子,未婚,11,民族D,个体,女,0
41,60,专业技术,0,1977,省份8,职高,丈夫,已婚平民配偶,15,民族D,非有限责任公司,男,1
38,50,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
28,38,技术支持,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0
63,40,管理文书,0,0,省份3,小学3年级,丈夫,已婚平民配偶,2,民族A,省政府,男,0
51,57,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0
25,40,销售,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
19,25,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,女,0
43,40,专业技术,0,0,省份8,大学未毕业,未婚,分居,10,民族D,个体,女,0
53,40,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
43,60,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,1
57,55,执行主管,0,0,省份8,职高,离家,离婚,15,民族A,省政府,男,1
28,20,专业技术,0,0,省份8,研究生,妻子,已婚平民配偶,14,民族D,地方政府,女,1
49,25,销售,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0
