年龄,工作天数,职业类型,投资收入,投资损失,省份,教育,家庭角色,婚姻状况,教育时间,民族,工作情况,性别,Y
38,50,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.32772312192781083
56,32,机械操作,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9657286370199365
31,40,机械操作,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,个体,女,0.8618811734426555
23,40,销售,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.8405539034802639
58,40,手工艺维修,0,0,省份8,大学生,离家,丧偶,13,民族D,个体,男,0.6670387024465202
43,40,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.724311532888698
54,40,管理文书,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.7985925079794056
26,35,运输,0,0,省份8,高二,离家,未婚,7,民族D,个体,女,0.9910814910086349
31,46,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4486509322756931
25,20,其他职业,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,女,0.9865896246311645
23,35,专业技术,0,0,省份8,大学未毕业,离家,未婚,10,其他,个体,女,0.9812797341940515
70,70,农业捕捞,2653,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.3176001314489528
38,45,专业技术,7298,0,省份8,准职业学位,妻子,已婚平民配偶,11,民族D,个体,女,0.18720417212553253
23,48,技术支持,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9652190697925419
21,48,销售,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9783666544927799
54,30,其他职业,0,0,省份11,小学5、6年级,未婚,已婚配偶异地,3,民族A,个体,女,0.9936907257421155
35,40,管理文书,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9315952725731462
61,40,管理文书,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族A,个体,女,0.832799760571939
21,40,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,男,0.9655620528474341
70,35,专业技术,20051,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.0037661808422424503
33,45,销售,0,0,省份8,大学专科,离家,离婚,12,民族D,个体,女,0.9226895522251801
21,40,其他职业,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9551006318708044
24,40,机械操作,0,0,省份8,准职业学位,孩子,未婚,11,民族D,个体,男,0.913430229128969
68,35,未知,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,未知,男,0.8292639190193105
46,40,技术支持,0,0,省份8,大学未毕业,离家,离婚,10,民族D,地方政府,女,0.9686972668173156
47,35,其他职业,0,0,省份8,大学未毕业,离家,丧偶,10,民族D,个体,女,0.9039545092374431
22,40,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0.8819566980811538
68,25,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.7113514049255107
25,60,其他职业,4101,0,省份31,高中生,其他关系,未婚,9,民族B,个体,男,0.8739593592733335
47,50,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6622849246807383
21,40,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,男,0.9655620528474341
43,40,执行主管,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9622414825955636
25,20,管理文书,0,0,省份8,大学未毕业,孩子,已婚配偶异地,10,民族A,个体,女,0.9635536604168871
63,40,专业技术,0,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,中央部委,男,0.18282059384138605
52,40,管理文书,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.4669061257933652
64,40,手工艺维修,0,0,省份8,高中生,离家,丧偶,9,民族D,个体,女,0.8856304176056451
40,37,机械操作,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6690301961875055
25,40,执行主管,0,0,省份8,大学生,离家,分居,13,民族D,个体,男,0.8456534291330003
56,40,执行主管,0,0,省份8,初三,丈夫,已婚平民配偶,5,民族A,有限责任公司,男,0.9146637604275211
67,32,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0.6510213869172132
35,50,专业技术,99999,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.002822893932805659
30,55,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7157544723650129
40,40,其他职业,0,0,省份22,小学5、6年级,丈夫,已婚平民配偶,3,民族D,个体,男,0.9590937386190602
33,20,技术支持,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9471718698672238
49,40,其他职业,0,0,省份8,初中一、二年级,未婚,离婚,4,民族D,个体,女,0.9897766028082084
43,35,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族C,中央部委,男,0.37153777813185684
22,30,管理文书,0,0,省份8,大学未毕业,未婚,未婚,10,民族A,个体,女,0.982251501333317
40,60,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.592909403913811
17,18,未知,0,0,省份8,高二,孩子,未婚,7,民族D,未知,女,0.9931782276896258
27,70,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6188838843972386
49,45,执行主管,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,有限责任公司,男,0.3917864501951266
47,44,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6992936939186705
41,40,管理文书,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0.4598490279213825
34,55,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.2282941679386581
48,40,管理文书,2463,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9697023835161275
35,46,劳工保洁,0,0,省份8,初三,丈夫,已婚平民配偶,5,民族D,个体,男,0.8981285436965609
64,8,手工艺维修,0,0,省份8,大学未毕业,离家,丧偶,10,民族D,非有限责任公司,女,0.9497600594607724
50,40,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.4658628160358316
23,40,手工艺维修,0,0,省份8,高中生,孩子,未婚,9,民族D,非有限责任公司,男,0.966242098126732
42,40,管理文书,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0.9475092576933777
39,60,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0.6381618344797129
56,40,销售,0,1974,省份8,高中生,离家,丧偶,9,民族D,个体,女,0.8862235462755186
31,45,未知,0,0,省份8,高中生,其他关系,未婚,9,民族D,未知,女,0.9036985806584363
37,48,其他职业,0,0,省份8,大学生,未婚,离婚,13,民族D,非有限责任公司,女,0.8711433822833204
42,80,其他职业,3464,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,有限责任公司,男,0.32762075123862455
64,50,执行主管,0,0,省份8,大学生,离家,离婚,13,民族D,个体,女,0.8290248542826324
59,40,执行主管,0,3004,省份8,大学生,未婚,丧偶,13,民族D,个体,男,0.5667070466104822
19,40,其他职业,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9866243697762973
57,40,专业技术,3103,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3017355316950058
31,40,管理文书,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7967940434794367
24,40,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9723863630740643
40,50,管理文书,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0.7033299228653189
59,28,其他职业,3908,0,省份8,高二,妻子,已婚平民配偶,7,民族D,个体,女,0.9180769545727007
33,33,手工艺维修,0,0,省份22,初三,丈夫,已婚平民配偶,5,民族D,个体,男,0.9350632942564293
34,35,其他职业,0,0,省份8,高一,离家,分居,6,民族D,个体,女,0.9789072964312583
37,50,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.32772312192781083
21,20,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9747256959880061
28,40,管理文书,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.9223241109274449
41,42,手工艺维修,0,0,省份8,准职业学位,离家,未婚,11,民族D,个体,男,0.9397782461407228
20,10,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9809816192410373
44,32,机械操作,0,0,省份22,小学5、6年级,丈夫,已婚平民配偶,3,民族D,个体,男,0.9675860998646323
32,40,管理文书,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.734615590043538
58,55,管理文书,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.946316953556224
22,45,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.8352207281469789
25,40,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.8389744278430589
48,30,其他职业,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9770224637733245
48,40,执行主管,0,0,省份8,大学未毕业,离家,已婚配偶异地,10,民族D,省政府,女,0.9600136437442995
30,65,销售,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0.7089774581369043
19,35,销售,0,0,省份8,高二,孩子,未婚,7,民族A,个体,女,0.9888641550346091
21,49,销售,0,0,省份8,大学未毕业,未婚,未婚,10,民族D,个体,女,0.9620017047376382
56,54,销售,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,有限责任公司,男,0.4134354292529021
45,40,手工艺维修,0,0,省份3,高二,离家,未婚,7,民族D,个体,男,0.9846338491981476
40,40,管理文书,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3946706122413417
47,28,销售,0,0,省份8,高二,未婚,离婚,7,民族D,个体,女,0.9864863554964858
29,40,管理文书,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9795113889109225
52,45,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.5165081866893624
19,15,未知,0,0,省份8,高中生,孩子,未婚,9,民族D,未知,女,0.9875328357402667
36,32,其他职业,0,0,省份8,高中生,孩子,分居,9,民族D,中央部委,女,0.8873814628221105
26,40,运输,0,0,省份8,高中生,未婚,离婚,9,民族D,中央部委,男,0.9763950615123812
55,48,执行主管,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,有限责任公司,男,0.4552852912677984
31,40,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4938053617050914
56,30,管理文书,0,0,省份33,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4152339015981996
32,38,机械操作,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9841335905137688
39,50,执行主管,0,0,省份8,大学生,离家,离婚,13,民族D,个体,男,0.8829623211367561
37,40,管理文书,0,0,省份8,大学专科,离家,未婚,12,民族D,个体,女,0.9184368426389969
43,40,技术支持,0,0,省份8,高中生,离家,离婚,9,民族D,中央部委,女,0.9759724842232478
27,40,劳工保洁,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0.8304172954920785
62,40,保安,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0.686262764112328
56,35,管理文书,0,0,省份8,大学未毕业,离家,离婚,10,民族D,中央部委,女,0.9570371200513752
27,40,手工艺维修,0,0,省份8,高二,离家,未婚,7,民族D,个体,男,0.9900501594796459
27,30,执行主管,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.9406687467580745
41,50,专业技术,0,0,省份8,博士,丈夫,已婚平民配偶,16,民族D,中央部委,男,0.1497257245502771
50,35,管理文书,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6704178522089976
23,40,其他职业,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.897676033677889
33,45,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.35955332022260444
38,50,执行主管,5178,0,省份23,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0.19497341496803067
42,40,销售,0,0,省份8,大学生,未婚,未婚,13,民族D,个体,男,0.8440034189731987
23,30,劳工保洁,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9644050910896513
27,50,劳工保洁,0,0,省份8,大学未毕业,离家,未婚,10,民族A,个体,男,0.9703881402068996
49,40,手工艺维修,0,1887,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6363726984131305
52,40,销售,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,女,0.9488672663728518
43,40,管理文书,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.8555467936342768
42,40,手工艺维修,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,男,0.9492999459270592
44,24,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9556806760540281
24,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7954331225059827
43,50,执行主管,0,0,省份12,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.4042986879155216
80,15,农业捕捞,0,0,省份8,初中一、二年级,未婚,已婚配偶异地,4,民族D,非有限责任公司,男,0.9921905930357492
52,55,执行主管,15024,0,省份33,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.007994622806144491
81,45,销售,0,0,省份22,小学3年级,其他关系,丧偶,2,民族D,非有限责任公司,男,0.9363250275133822
49,50,管理文书,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,中央部委,女,0.903574568340518
58,20,执行主管,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,有限责任公司,女,0.8956342965754547
51,40,执行主管,0,0,省份8,大学未毕业,离家,分居,10,民族A,个体,女,0.8938130124740045
30,40,管理文书,0,0,省份8,大学未毕业,未婚,分居,10,民族A,个体,女,0.9247665945011033
39,48,专业技术,0,0,省份9,研究生,丈夫,已婚平民配偶,14,民族B,中央部委,男,0.30533375644337923
42,40,专业技术,0,1977,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,0.43850493434602733
39,45,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,0.30763883047185925
46,40,机械操作,0,0,省份22,小学5、6年级,丈夫,已婚平民配偶,3,民族D,个体,男,0.9593887645990151
61,40,管理文书,7688,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.10167776130784745
37,40,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.31447439243345376
43,40,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族A,个体,男,0.6988084348636389
35,40,手工艺维修,7298,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,中央部委,男,0.1985582865506671
20,40,管理文书,0,0,省份8,大学专科,离家,未婚,12,民族D,个体,女,0.9617210589854176
36,45,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6931082419715542
29,40,管理文书,0,0,省份17,大学未毕业,未婚,未婚,10,民族B,中央部委,女,0.9661639141284877
23,8,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.9677092958420777
55,40,销售,0,0,省份8,高中生,离家,丧偶,9,民族D,非有限责任公司,男,0.9167055707479146
40,72,销售,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,非有限责任公司,男,0.41081219931057966
41,40,保安,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,地方政府,男,0.7446385975204977
53,40,手工艺维修,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9645648685812894
44,38,管理文书,0,0,省份8,大学生,离家,未婚,13,民族D,中央部委,女,0.8974943341545331
18,20,其他职业,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0.9908692186548042
71,50,农业捕捞,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,非有限责任公司,男,0.8709450172587134
60,40,机械操作,7688,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.13807747497811196
21,40,其他职业,0,0,省份8,高中生,离家,未婚,9,民族A,个体,男,0.9893230682976039
47,50,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3251422179034106
21,20,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,男,0.980515609803551
48,40,执行主管,0,0,省份22,研究生,丈夫,已婚平民配偶,14,民族D,非有限责任公司,男,0.4095869240020651
29,25,专业技术,0,0,省份8,高中生,其他关系,分居,9,民族D,有限责任公司,男,0.8815658923346679
32,45,销售,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.9145570068660944
55,55,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.165310682248464
59,30,家政服务,0,0,省份8,高一,离家,分居,6,民族A,个体,女,0.97841442070896
34,40,执行主管,0,0,省份8,研究生,未婚,离婚,14,民族A,个体,女,0.8487837747467984
58,40,手工艺维修,0,0,省份8,高中生,未婚,丧偶,9,民族D,个体,男,0.8402947631599887
37,50,手工艺维修,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0.8472362980660942
31,40,技术支持,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,省政府,男,0.8362561533737066
37,45,专业技术,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,个体,男,0.4413209758948621
22,24,保安,0,0,省份26,大学未毕业,孩子,未婚,10,民族B,个体,男,0.9793084995635926
